date,NTD,JPY,GBP,HKD,KRW,CAD,SGD,CNY,AUD,IDR,THB,MYR,PHP,EUR,DEM,FRF,NLG,VND
2015-06-16,31.266,123.49,1.5595,7.7522,1118.6,1.2334,1.3452,6.2084,0.7738,13347.5,33.7,3.7475,45.155,1.1293,,,,21802.5
2015-06-17,31.261,123.65,1.5635,7.7529,1117.9,1.2326,1.3458,6.2096,0.7705,13366.0,33.7,3.75,45.17,1.127,,,,21805.0
2015-06-18,31.062,122.85,1.5888,7.753,1107.1,1.2202,1.3327,6.2075,0.777,13315.0,33.62,3.7125,44.965,1.138,,,,21800.0
2015-06-22,30.97,123.12,1.5856,7.7517,1098.8,1.2266,1.3341,6.2095,0.7766,13314.0,33.655,3.736,45.05,1.1323,,,,21805.0
2015-06-23,31.002,123.7,1.5781,7.7528,1104.6,1.2343,1.3379,6.2068,0.7722,13282.5,33.745,3.747,45.105,1.126,,,,21812.0
2015-06-24,31.052,123.94,1.5784,7.7522,1108.4,1.2312,1.3427,6.2071,0.7744,13305.5,33.77,3.7535,45.13,1.1221,,,,21815.0
2015-06-25,31.052,123.76,1.5707,7.7518,1110.0,1.2394,1.3432,6.2094,0.7731,13332.5,33.765,3.7575,45.135,1.1205,,,,21795.0
2015-06-26,31.132,123.37,1.5752,7.7523,1116.9,1.2355,1.345,6.209,0.7707,13307.5,33.77,3.767,45.095,1.1203,,,,21810.0
2015-06-29,31.178,122.92,1.57,7.7526,1125.3,1.2325,1.3515,6.2087,0.7647,13370.5,33.82,3.786,45.19,1.1071,,,,21819.5
2015-06-30,31.07,122.24,1.5707,7.7523,1115.5,1.2398,1.3445,6.201,0.7682,13324.5,33.77,3.7745,45.09,1.1169,,,,21810.0
2015-07-01,31.1,122.62,1.5711,7.7521,1117.5,1.2497,1.3472,6.2011,0.7714,13327.0,33.78,3.747,45.11,1.1112,,,,21807.5
2015-07-02,31.15,123.49,1.559,7.7517,1125.0,1.2596,1.3528,6.2049,0.7615,13345.0,33.79,3.7795,45.153,1.106,,,,21809.0
2015-07-03,31.12,123.15,1.5609,7.7521,1123.0,1.2558,1.3486,6.2057,0.756,13308.5,33.78,3.783,45.0,1.1102,,,,21809.5
2015-07-06,31.15,122.64,1.5571,7.753,1126.5,1.2572,1.3491,6.2092,0.751,13350.0,33.84,3.804,45.1,1.1082,,,,21812.5
2015-07-07,31.162,122.73,1.5545,7.7549,1130.2,1.2694,1.3555,6.21,0.7439,13304.5,33.97,3.807,45.17,1.1006,,,,21810.0
2015-07-08,31.225,121.67,1.5429,7.7544,1136.7,1.2736,1.3571,6.2094,0.7393,13337.5,34.04,3.8065,45.18,1.1047,,,,21814.0
2015-07-09,31.23,121.31,1.5385,7.753,1133.9,1.2737,1.3525,6.2088,0.7461,13336.5,33.95,3.7965,45.2,1.1036,,,,21812.5
2015-07-13,31.2,123.33,1.5516,7.7516,1130.6,1.2734,1.3534,6.2084,0.7424,13292.5,34.01,3.8065,45.16,1.1099,,,,21812.5
2015-07-14,31.302,123.46,1.5463,7.7518,1142.6,1.2799,1.3626,6.2089,0.7427,13345.0,34.05,3.807,45.2,1.0993,,,,21810.0
2015-07-15,31.272,123.53,1.5658,7.7513,1143.6,1.2757,1.3627,6.2092,0.7461,13339.5,34.065,3.8055,45.21,1.1015,,,,21810.0
2015-07-16,31.31,123.94,1.5621,7.7506,1149.2,1.2942,1.3679,6.2095,0.7375,13344.5,34.22,3.807,45.26,1.0899,,,,21811.0
2015-07-17,31.312,124.01,1.5664,7.7504,1147.5,1.2959,1.3651,6.2095,0.7405,13344.5,34.155,3.8082,45.255,1.0887,,,,21813.5
2015-07-20,31.342,124.15,1.5605,7.7511,1152.1,1.296,1.3702,6.2097,0.7392,13344.5,34.35,3.805,45.22,1.0863,,,,21820.0
2015-07-21,31.407,124.41,1.557,7.7509,1158.3,1.3002,1.3689,6.2096,0.7369,13344.5,34.49,3.807,45.273,1.0829,,,,21817.5
2015-07-22,31.352,123.74,1.5615,7.7508,1153.6,1.2964,1.3622,6.2095,0.7418,13372.5,34.61,3.7915,45.24,1.0948,,,,21821.0
2015-07-23,31.452,123.8,1.5662,7.7509,1165.1,1.3005,1.3668,6.2095,0.7398,13407.5,34.85,3.806,45.395,1.0986,,,,21817.5
2015-07-24,31.53,123.91,1.5479,7.7507,1167.9,1.3034,1.3714,6.2095,0.7298,13452.5,34.895,3.8075,45.48,1.0943,,,,21815.0
2015-07-27,31.56,123.29,1.5508,7.7505,1167.0,1.2994,1.3693,6.2095,0.7283,13462.5,34.82,3.814,45.56,1.1084,,,,21820.5
2015-07-28,31.575,123.65,1.5542,7.751,1164.9,1.3029,1.3677,6.2094,0.7301,13462.5,34.925,3.814,45.503,1.1061,,,,21819.0
2015-07-29,31.523,123.67,1.5602,7.7508,1158.4,1.2957,1.3657,6.2091,0.7312,13457.5,34.93,3.814,45.525,1.1043,,,,21819.5
2015-07-30,31.601,124.15,1.5605,7.7513,1168.4,1.2982,1.3728,6.2096,0.7294,13470.0,35.14,3.816,45.63,1.0962,,,,21818.0
2015-07-31,31.682,124.21,1.5569,7.7522,1170.0,1.3028,1.3759,6.2097,0.7282,13510.0,35.25,3.8245,45.738,1.0934,,,,21813.0
2015-08-03,31.705,124.18,1.5641,7.752,1165.9,1.3141,1.3765,6.2097,0.7291,13507.5,35.055,3.851,45.67,1.097,,,,21812.5
2015-08-04,31.726,123.86,1.5614,7.7532,1165.5,1.3121,1.3762,6.2096,0.7386,13482.5,35.05,3.8545,45.61,1.0974,,,,21816.0
2015-08-05,31.75,124.41,1.5584,7.7534,1173.6,1.3189,1.3851,6.2096,0.7363,13508.5,35.13,3.8765,45.75,1.0864,,,,21819.0
2015-08-06,31.755,124.88,1.5599,7.7514,1166.2,1.3175,1.3849,6.2097,0.7323,13536.0,35.18,3.8965,45.79,1.089,,,,21816.5
2015-08-07,31.77,124.79,1.5502,7.7518,1167.4,1.3116,1.3858,6.2097,0.7369,13526.0,35.14,3.921,45.74,1.0941,,,,21815.0
2015-08-10,31.76,124.51,1.548,7.7523,1163.2,1.3168,1.3855,6.2097,0.7374,13547.0,35.14,3.931,45.755,1.0962,,,,21814.5
2015-08-11,32.08,124.84,1.5606,7.7565,1179.1,1.3015,1.3978,6.3231,0.7353,13577.5,35.27,3.9575,45.93,1.1038,,,,21823.0
2015-08-12,32.465,124.49,1.5591,7.7553,1190.8,1.3072,1.4123,6.387,0.7299,13790.0,35.44,4.0375,46.26,1.1115,,,,22050.0
2015-08-13,32.366,124.59,1.5616,7.7523,1174.0,1.2995,1.3972,6.399,0.7344,13747.5,35.22,4.0225,46.163,1.1112,,,,22092.0
2015-08-14,32.368,124.34,1.5593,7.7561,1174.0,1.3075,1.4038,6.3918,0.7378,13788.5,35.27,4.0755,46.2,1.113,,,,22094.5
2015-08-17,32.621,124.5,1.5652,7.7542,1183.1,1.3138,1.4092,6.3947,0.7359,13787.5,35.36,4.107,46.33,1.1079,,,,22094.0
2015-08-18,32.653,124.25,1.5587,7.755,1185.0,1.3112,1.4056,6.3938,0.7345,13848.0,35.59,4.1075,46.35,1.109,,,,22095.0
2015-08-19,32.668,124.26,1.5688,7.7533,1185.3,1.3027,1.4027,6.3955,0.7362,13835.0,35.57,4.099,46.345,1.1058,,,,22375.0
2015-08-20,32.678,124.04,1.5665,7.7518,1185.1,1.3148,1.4064,6.389,0.73,13877.5,35.615,4.1325,46.5,1.1123,,,,22395.0
2015-08-21,32.876,122.9,1.5703,7.7516,1195.0,1.3089,1.4067,6.3887,0.7319,13927.5,35.675,4.1705,46.68,1.1251,,,,22497.5
2015-08-24,32.96,120.41,1.567,7.7534,1199.0,1.3216,1.4108,6.4044,0.7272,14020.0,35.75,4.239,46.82,1.1484,,,,22511.0
2015-08-25,32.879,119.74,1.578,7.7514,1195.3,1.3233,1.4019,6.4124,0.7207,14075.0,35.55,4.2395,46.63,1.153,,,,22543.5
2015-08-26,32.765,119.28,1.5692,7.751,1186.0,1.3292,1.4008,6.4105,0.7125,14122.5,35.61,4.241,46.73,1.1512,,,,22543.5
2015-08-27,32.77,120.43,1.5483,7.7505,1185.2,1.3225,1.3988,6.4053,0.7145,14055.0,35.655,4.221,46.68,1.1311,,,,22475.0
2015-08-28,32.772,120.76,1.542,7.7501,1173.6,1.3216,1.4018,6.3885,0.7175,14020.0,35.85,4.199,46.74,1.1298,,,,22469.0
2015-08-31,32.81,121.19,1.5415,7.7507,1182.5,1.3256,1.4126,6.3763,0.7131,14047.5,35.86,4.195,46.78,1.1217,,,,22481.5
2015-09-01,32.68,120.07,1.5379,7.7501,1171.8,1.3203,1.408,6.3645,0.7109,14085.0,35.72,4.165,46.695,1.1322,,,,22492.5
2015-09-02,32.762,120.06,1.53,7.7501,1180.7,1.3233,1.4135,6.3559,0.7026,14120.0,35.73,4.205,46.71,1.1259,,,,22487.5
2015-09-03,32.801,120.38,1.5264,7.7501,1190.3,1.3259,1.4161,6.3559,0.7022,14160.0,35.825,4.2305,46.72,1.1232,,,,22490.0
2015-09-04,32.833,119.24,1.5229,7.7501,1193.4,1.3214,1.4159,6.3559,0.6979,14177.5,35.82,4.2565,46.73,1.1144,,,,22475.0
2015-09-07,32.935,119.3,1.5201,7.7501,1203.7,1.326,1.427,6.3659,0.6936,14250.0,36.08,4.327,46.93,1.1157,,,,22477.5
2015-09-08,33.003,120.15,1.535,7.7503,1200.9,1.328,1.4241,6.3672,0.6979,14277.5,36.19,4.3405,46.928,1.1179,,,,22484.0
2015-09-09,32.775,120.68,1.5383,7.7505,1189.4,1.3219,1.4144,6.3778,0.7043,14255.0,36.1,4.3295,46.853,1.1179,,,,22476.5
2015-09-10,32.856,120.88,1.5362,7.7505,1194.4,1.32,1.4156,6.3772,0.7077,14325.0,36.15,4.331,46.86,1.1194,,,,22472.5
2015-09-11,32.71,120.56,1.5435,7.7501,1184.5,1.326,1.414,6.375,0.7053,14322.5,36.07,4.3175,46.885,1.1285,,,,22471.0
2015-09-14,32.72,120.16,1.5463,7.7501,1183.1,1.3243,1.4077,6.3679,0.71,14337.5,36.04,4.3215,46.74,1.1338,,,,22487.5
2015-09-15,32.786,119.59,1.5441,7.7501,1186.7,1.3247,1.4015,6.37,0.7119,14407.5,35.945,4.304,46.77,1.1308,,,,22509.5
2015-09-16,32.762,120.25,1.5341,7.7501,1175.9,1.3213,1.3986,6.3709,0.7176,14457.5,35.99,4.3085,46.65,1.1266,,,,22490.0
2015-09-17,32.662,120.92,1.5518,7.7502,1165.9,1.319,1.397,6.366,0.7179,14452.5,35.715,4.247,46.445,1.1323,,,,22507.5
2015-09-18,32.663,119.43,1.5576,7.7501,1162.8,1.3096,1.3941,6.3643,0.7244,14460.0,35.56,4.233,46.42,1.1432,,,,22475.0
2015-09-21,32.939,120.13,1.5566,7.7501,1174.7,1.3207,1.4054,6.3691,0.7175,14457.5,35.75,4.261,46.47,1.1321,,,,22470.0
2015-09-22,32.971,120.09,1.5473,7.7501,1179.2,1.3231,1.4125,6.376,0.7145,14497.5,35.92,4.287,46.59,1.1178,,,,22477.5
2015-09-23,33.25,120.22,1.5336,7.7501,1191.2,1.3273,1.4222,6.3839,0.7042,14642.5,36.18,4.3495,46.82,1.1119,,,,22480.5
2015-09-24,33.26,119.94,1.5263,7.7501,1192.5,1.3321,1.4246,6.3828,0.6965,14647.5,36.26,4.3465,46.85,1.1213,,,,22490.0
2015-09-25,33.292,120.7,1.5211,7.7501,1194.7,1.3352,1.4245,6.3744,0.7001,14686.0,36.235,4.3895,46.958,1.1127,,,,22490.0
2015-09-30,33.128,120.03,1.5146,7.7501,1185.3,1.3413,1.4232,6.3571,0.7008,14645.0,36.335,4.408,46.74,1.123,,,,22477.5
2015-10-01,33.08,120.21,1.5126,7.7501,1176.3,1.3278,1.4266,6.3571,0.7069,14674.5,36.425,4.402,46.76,1.1145,,,,22475.0
2015-10-02,33.156,120.07,1.5142,7.7501,1180.7,1.3234,1.4345,6.3571,0.7034,14670.5,36.6,4.419,46.775,1.1166,,,,22477.5
2015-10-05,33.002,120.17,1.5232,7.7501,1172.4,1.3116,1.4287,6.3571,0.708,14522.5,36.39,4.382,46.49,1.1248,,,,22477.0
2015-10-06,32.937,120.18,1.5153,7.7501,1165.9,1.3095,1.4274,6.3571,0.7109,14227.5,36.375,4.381,46.47,1.1218,,,,22454.0
2015-10-07,32.872,120.01,1.5272,7.7501,1161.3,1.3013,1.4148,6.3571,0.7206,13785.0,35.925,4.178,46.14,1.1233,,,,22412.5
2015-10-08,32.85,119.8,1.5329,7.7501,1159.0,1.3048,1.4115,6.3537,0.7184,13867.5,35.98,4.2295,46.12,1.129,,,,22200.0
2015-10-12,32.56,120.19,1.5363,7.7501,1143.5,1.2912,1.3985,6.323,0.736,13420.0,35.36,4.139,45.8,1.1381,,,,22355.0
2015-10-13,32.739,119.72,1.5366,7.7501,1149.7,1.3025,1.3996,6.3429,0.7314,13575.0,35.5,4.183,46.073,1.1403,,,,22400.0
2015-10-14,32.742,119.61,1.5313,7.7501,1146.8,1.2989,1.3869,6.3477,0.726,13619.5,35.465,4.1815,46.0,1.1416,,,,22395.0
2015-10-15,32.457,118.37,1.5461,7.7501,1130.2,1.2888,1.3774,6.346,0.7344,13425.0,35.2,4.1405,45.86,1.1438,,,,22345.0
2015-10-16,32.505,119.13,1.5468,7.7501,1129.1,1.2889,1.3829,6.3529,0.7283,13555.0,35.32,4.17,46.04,1.1371,,,,22280.0
2015-10-19,32.418,119.35,1.5463,7.7501,1121.0,1.2909,1.382,6.3601,0.7293,13535.0,35.31,4.2095,46.073,1.1353,,,,22310.0
2015-10-20,32.51,119.66,1.5483,7.7501,1131.0,1.2999,1.3878,6.3488,0.7292,13632.5,35.385,4.2455,46.208,1.1348,,,,22335.0
2015-10-21,32.558,119.87,1.5439,7.7501,1132.5,1.3017,1.3921,6.3482,0.7218,13720.0,35.47,4.29,46.483,1.1371,,,,22302.5
2015-10-22,32.658,119.69,1.5444,7.7501,1138.6,1.3124,1.3927,6.3574,0.7216,13685.0,35.62,4.289,46.643,1.1313,,,,22285.0
2015-10-23,32.513,120.34,1.5401,7.7502,1124.7,1.3061,1.3866,6.35,0.7272,13617.5,35.42,4.2245,46.43,1.1109,,,,22321.5
2015-10-26,32.708,120.96,1.5328,7.7501,1133.8,1.3149,1.3926,6.3529,0.7263,13637.5,35.45,4.2355,46.528,1.1041,,,,22325.0
2015-10-27,32.676,120.48,1.5346,7.7501,1131.0,1.3176,1.3919,6.3532,0.725,13640.0,35.48,4.2675,46.69,1.1056,,,,22312.5
2015-10-28,32.686,120.44,1.5303,7.7501,1131.0,1.325,1.394,6.3592,0.7128,13532.5,35.445,4.263,46.745,1.1049,,,,22320.0
2015-10-29,32.856,120.78,1.5265,7.7501,1142.3,1.3216,1.4031,6.3567,0.7105,13570.0,35.6,4.287,46.905,1.0924,,,,22325.0
2015-10-30,32.802,120.75,1.5345,7.7501,1140.1,1.3145,1.4005,6.3175,0.7116,13645.0,35.57,4.295,46.82,1.0987,,,,22315.0
2015-11-02,32.721,120.45,1.5441,7.7502,1137.0,1.3074,1.3997,6.3379,0.7147,13655.0,35.58,4.2965,46.84,1.1046,,,,22310.0
2015-11-03,32.625,120.65,1.5443,7.7502,1133.1,1.3089,1.3964,6.3366,0.7198,13560.0,35.55,4.2855,46.823,1.1023,,,,22317.5
2015-11-04,32.595,121.1,1.5428,7.7506,1132.0,1.3058,1.3957,6.336,0.7214,13490.0,35.5,4.262,46.78,1.094,,,,22315.0
2015-11-05,32.718,121.8,1.5383,7.7507,1138.5,1.3179,1.4067,6.3466,0.713,13575.0,35.61,4.301,46.93,1.0836,,,,22320.0
2015-11-06,32.73,121.89,1.5196,7.751,1141.9,1.3167,1.408,6.353,0.7152,13555.0,35.59,4.307,46.93,1.0873,,,,22352.5
2015-11-09,32.832,123.38,1.5073,7.7513,1157.2,1.328,1.425,6.3622,0.7049,13672.5,35.91,4.369,47.163,1.0765,,,,22410.0
2015-11-10,32.85,123.36,1.5106,7.7513,1156.9,1.3274,1.4216,6.3618,0.706,13599.5,35.875,4.3725,47.325,1.0761,,,,22405.0
2015-11-11,32.852,122.94,1.5169,7.7512,1154.9,1.3257,1.4206,6.3665,0.7064,13592.5,35.85,4.3675,46.965,1.0751,,,,22390.0
2015-11-12,32.9,122.93,1.5206,7.7505,1158.2,1.3267,1.4188,6.3692,0.7144,13594.0,35.895,4.366,46.995,1.0745,,,,22402.5
2015-11-13,32.908,122.68,1.5214,7.7504,1163.8,1.3293,1.4213,6.374,0.7132,13685.0,35.91,4.3745,47.075,1.0778,,,,22420.0
2015-11-16,33.022,122.64,1.5198,7.7506,1174.1,1.3298,1.4219,6.3724,0.7128,13732.5,36.0,4.386,47.148,1.0753,,,,22445.0
2015-11-17,32.975,123.27,1.5184,7.7505,1170.4,1.3332,1.4238,6.3786,0.7084,13739.5,35.975,4.3795,47.14,1.0656,,,,22477.5
2015-11-18,33.007,123.31,1.5209,7.7512,1172.2,1.3312,1.4249,6.3849,0.7099,13797.5,36.045,4.391,47.21,1.0651,,,,22465.0
2015-11-19,32.86,123.37,1.5268,7.7503,1161.7,1.3277,1.4175,6.384,0.7155,13780.0,35.935,4.3413,47.092,1.0674,,,,22472.5
2015-11-20,32.73,123.01,1.5275,7.7504,1154.3,1.3315,1.4119,6.385,0.7194,13642.5,35.7,4.285,46.977,1.069,,,,22472.5
2015-11-23,32.778,123.19,1.5146,7.7503,1158.5,1.3391,1.4188,6.3896,0.7174,13718.5,35.84,4.298,47.21,1.0625,,,,22487.5
2015-11-24,32.746,122.66,1.5147,7.7501,1153.8,1.3333,1.4145,6.3895,0.7214,13710.0,35.78,4.2575,47.095,1.064,,,,22492.5
2015-11-25,32.647,122.31,1.5087,7.7503,1143.4,1.3293,1.4033,6.3892,0.7274,13692.5,35.65,4.2045,46.97,1.0681,,,,22511.5
2015-11-26,32.701,122.65,1.5096,7.7503,1147.3,1.3323,1.4081,6.3896,0.7219,13735.0,35.765,4.2225,47.12,1.0608,,,,22490.0
2015-11-27,32.815,122.39,1.5092,7.7503,1153.0,1.3316,1.4091,6.3952,0.7214,13767.5,35.79,4.2465,47.14,1.0622,,,,22481.5
2015-11-30,32.83,122.83,1.5039,7.7502,1158.1,1.3373,1.4113,6.3981,0.7201,13822.5,35.855,4.25,47.163,1.0582,,,,22500.0
2015-12-01,32.832,122.85,1.51,7.7518,1158.0,1.3344,1.4107,6.3986,0.7277,13805.0,35.835,4.234,47.188,1.0584,,,,22490.0
2015-12-02,32.903,123.06,1.5075,7.7505,1164.3,1.3362,1.4084,6.3988,0.7317,13798.5,35.81,4.227,47.125,1.0626,,,,22497.5
2015-12-03,32.935,123.38,1.4935,7.7502,1164.6,1.3321,1.4098,6.3972,0.7323,13845.0,35.88,4.2305,47.145,1.059,,,,22487.5
2015-12-04,32.822,122.78,1.5087,7.7501,1156.7,1.3365,1.3958,6.402,0.7328,13831.5,35.805,4.2115,47.11,1.0872,,,,22485.0
2015-12-07,32.936,123.28,1.5102,7.7501,1168.2,1.3397,1.403,6.4082,0.7333,13837.5,35.85,4.2155,47.135,1.0857,,,,22471.5
2015-12-08,33.037,123.1,1.5054,7.7501,1178.6,1.3516,1.4082,6.4172,0.7237,13874.0,35.95,4.264,47.12,1.0867,,,,22470.0
2015-12-09,33.047,122.73,1.5035,7.7502,1179.3,1.3574,1.4049,6.428,0.7222,13872.5,35.93,4.266,47.16,1.0914,,,,22475.0
2015-12-10,33.015,121.75,1.5173,7.7506,1181.3,1.3556,1.4038,6.4378,0.7289,13962.5,36.05,4.2615,47.19,1.0997,,,,22480.0
2015-12-11,32.965,121.94,1.5151,7.7504,1179.5,1.364,1.4062,6.4553,0.7261,13947.5,36.04,4.282,47.238,1.0952,,,,22486.0
2015-12-14,33.066,121.23,1.5179,7.7501,1184.8,1.3706,1.4085,6.4591,0.7212,14053.5,36.065,4.3215,47.338,1.0962,,,,22522.5
2015-12-15,33.026,120.61,1.515,7.7501,1183.4,1.371,1.4064,6.461,0.7244,14055.0,36.045,4.3095,47.353,1.1053,,,,22538.5
2015-12-16,32.95,121.92,1.5051,7.7504,1176.2,1.3747,1.4095,6.4733,0.7198,14062.5,36.05,4.314,47.335,1.0938,,,,22532.0
2015-12-17,33.035,122.43,1.4941,7.7508,1180.1,1.3808,1.4141,6.4837,0.7188,14035.0,36.06,4.3285,47.385,1.0856,,,,22546.0
2015-12-18,33.117,121.8,1.4938,7.752,1183.0,1.3915,1.4124,6.4815,0.7144,13920.0,36.16,4.291,47.36,1.0868,,,,22544.5
2015-12-21,33.085,121.28,1.4912,7.7523,1177.6,1.393,1.4113,6.4808,0.7178,13775.0,36.135,4.302,47.31,1.0871,,,,22546.0
2015-12-22,33.09,121.12,1.4895,7.753,1173.3,1.3943,1.4047,6.4788,0.7242,13680.0,36.07,4.3065,47.34,1.0921,,,,22546.5
2015-12-23,33.1,120.96,1.4856,7.7506,1173.1,1.3909,1.4055,6.4778,0.7243,13655.0,36.05,4.3095,47.225,1.0935,,,,22546.5
2015-12-24,33.002,120.45,1.4906,7.7508,1167.8,1.3845,1.4042,6.4768,0.7276,13642.5,36.08,4.3075,47.17,1.0947,,,,22532.0
2015-12-25,33.005,120.3,1.4943,7.7514,1169.0,1.3814,1.4051,6.4763,0.7286,13642.5,36.05,4.3075,47.225,1.0968,,,,22546.0
2015-12-28,33.02,120.57,1.4923,7.7508,1165.4,1.3853,1.407,6.488,0.7262,13655.0,36.11,4.308,47.165,1.0966,,,,22476.0
2015-12-29,33.035,120.35,1.4898,7.7502,1169.6,1.3874,1.4104,6.4852,0.7273,13740.0,36.11,4.2965,47.055,1.0976,,,,22480.0
2015-12-30,33.05,120.41,1.4815,7.7504,1172.5,1.3853,1.4137,6.4902,0.7287,13800.0,36.02,4.292,46.96,1.0936,,,,22465.0
2015-12-31,33.066,120.37,1.4832,7.7503,1176.2,1.387,1.4119,6.4936,0.731,13787.5,36.09,4.293,46.91,1.0927,,,,22485.0
2016-01-04,33.236,118.98,1.476,7.7508,1187.7,1.3927,1.4216,6.5172,0.7217,13902.5,36.13,4.333,47.113,1.0912,,,,22505.0
2016-01-05,33.27,119.43,1.4712,7.751,1188.0,1.3905,1.4229,6.5199,0.7209,13825.0,36.08,4.3315,46.91,1.081,,,,22495.0
2016-01-06,33.453,118.74,1.4642,7.7514,1197.9,1.4049,1.4321,6.5575,0.7109,13907.5,36.22,4.381,47.023,1.073,,,,22467.5
2016-01-07,33.53,118.02,1.4594,7.7522,1200.6,1.4132,1.4345,6.5939,0.7047,13910.0,36.27,4.39,47.02,1.0784,,,,22497.5
2016-01-08,33.501,118.24,1.4624,7.7584,1198.1,1.411,1.4355,6.5888,0.7038,13905.0,36.285,4.3775,47.158,1.0888,,,,22475.0
2016-01-11,33.651,117.33,1.453,7.7619,1209.8,1.417,1.4373,6.5822,0.6974,13923.5,36.275,4.3975,47.273,1.09,,,,22455.5
2016-01-12,33.667,117.4,1.4524,7.758,1210.3,1.4252,1.4407,6.575,0.6944,13902.5,36.35,4.4155,47.47,1.0893,,,,22421.5
2016-01-13,33.625,118.22,1.4436,7.7592,1204.0,1.4237,1.4352,6.575,0.7027,13867.5,36.275,4.3855,47.535,1.0816,,,,22411.5
2016-01-14,33.742,118.1,1.4404,7.769,1213.4,1.4353,1.4383,6.5887,0.696,13857.5,36.3,4.3828,47.63,1.086,,,,22434.5
2016-01-15,33.802,117.64,1.4386,7.7921,1213.4,1.4468,1.4404,6.5873,0.693,13884.0,36.31,4.379,47.738,1.0869,,,,22418.5
2016-01-18,33.818,117.04,1.4264,7.7974,1210.9,1.4542,1.4393,6.5793,0.6892,13937.5,36.33,4.4015,47.66,1.0893,,,,22395.0
2016-01-19,33.82,117.91,1.4286,7.8076,1205.9,1.4454,1.4353,6.5782,0.6918,13872.5,36.285,4.3695,47.64,1.0865,,,,22420.0
2016-01-20,33.826,116.78,1.4164,7.8204,1214.0,1.4641,1.4386,6.5796,0.6863,13917.5,36.29,4.374,47.89,1.0939,,,,22425.0
2016-01-21,33.838,116.74,1.4171,7.818,1213.7,1.4511,1.4392,6.5793,0.6889,13920.0,36.25,4.3815,47.938,1.0908,,,,22415.0
2016-01-22,33.705,118.08,1.4233,7.7921,1200.1,1.4257,1.4291,6.5794,0.7017,13852.5,36.055,4.308,47.81,1.0833,,,,22400.0
2016-01-25,33.622,118.57,1.4276,7.7879,1194.2,1.4186,1.429,6.5794,0.6997,13857.5,35.99,4.297,47.89,1.0815,,,,22382.5
2016-01-26,33.725,117.77,1.4222,7.7953,1204.2,1.4306,1.4314,6.5797,0.6939,13915.0,35.97,4.2965,47.99,1.0867,,,,22332.5
2016-01-27,33.71,118.25,1.4343,7.7884,1202.0,1.4128,1.4273,6.578,0.7031,13870.0,35.825,4.2465,47.84,1.087,,,,22305.0
2016-01-28,33.743,118.79,1.426,7.7914,1208.5,1.407,1.4268,6.5755,0.7069,13872.5,35.85,4.212,47.73,1.0875,,,,22270.0
2016-01-29,33.6,120.63,1.4374,7.7888,1199.1,1.3978,1.4207,6.5789,0.7122,13755.0,35.725,4.14,47.653,1.0898,,,,22230.0
2016-01-30,33.65,120.63,1.4374,7.7888,1199.1,1.3978,1.4207,6.5789,0.7122,13755.0,35.725,4.14,47.653,1.0898,,,,22230.0
2016-02-01,33.67,121.22,1.4267,7.7838,1200.5,1.4027,1.4239,6.5792,0.707,13630.0,35.64,4.155,47.69,1.0847,,,,22290.0
2016-02-02,33.68,120.63,1.4398,7.7783,1207.4,1.4008,1.4241,6.5797,0.708,13650.0,35.72,4.207,47.75,1.0903,,,,22292.5
2016-02-03,33.808,119.96,1.4402,7.7978,1219.3,1.4038,1.4303,6.5793,0.7053,13777.5,35.825,4.232,47.865,1.0907,,,,22292.5
2016-02-04,33.608,117.95,1.4569,7.7881,1202.1,1.3776,1.4137,6.5777,0.7165,13672.5,35.63,4.156,47.78,1.108,,,,22288.5
2016-02-05,33.52,116.82,1.4516,7.7926,1197.4,1.3737,1.3979,6.5695,0.718,13612.5,35.505,4.155,47.673,1.1196,,,,22305.0
2016-02-15,33.421,113.77,1.4512,7.7842,1208.1,1.3813,1.3982,6.4944,0.7156,13380.0,35.62,4.127,47.445,1.1211,,,,22370.0
2016-02-16,33.453,114.49,1.4441,7.7874,1216.6,1.374,1.4019,6.5136,0.7175,13410.0,35.61,4.139,47.575,1.1153,,,,22372.5
2016-02-17,33.505,113.47,1.4263,7.7884,1227.1,1.3874,1.4063,6.5259,0.7104,13494.5,35.615,4.213,47.67,1.117,,,,22402.5
2016-02-18,33.525,113.94,1.429,7.7836,1227.4,1.3674,1.4041,6.5176,0.7144,13465.0,35.58,4.175,47.585,1.1128,,,,22375.0
2016-02-19,33.561,112.95,1.4312,7.7774,1234.4,1.376,1.4065,6.5204,0.7113,13525.0,35.705,4.2195,47.663,1.1118,,,,22357.5
2016-02-22,33.567,112.88,1.4206,7.7729,1234.4,1.3756,1.4032,6.5195,0.7171,13450.0,35.77,4.197,47.61,1.1087,,,,22382.5
2016-02-23,33.485,112.14,1.4105,7.7684,1231.1,1.3734,1.4058,6.5264,0.7234,13427.5,35.755,4.2,47.63,1.1038,,,,22380.0
2016-02-24,33.49,112.12,1.3984,7.7698,1234.4,1.3791,1.4051,6.5326,0.7181,13430.0,35.725,4.2395,47.62,1.0997,,,,22375.0
2016-02-25,33.496,112.17,1.3925,7.7701,1238.8,1.3701,1.4039,6.534,0.7184,13422.5,35.69,4.2105,47.62,1.1024,,,,22312.5
2016-02-26,33.492,112.88,1.3991,7.7688,1238.2,1.3535,1.3993,6.5372,0.7231,13360.0,35.665,4.2155,47.52,1.1058,,,,22316.0
